timestamp_local,elapsed_s,type,mv,adc,mv_peak,adc_peak,baseline_adc,dead_us,lat,lon,temp_C,pressure_hPa
2025-10-27T10:17:06.972905+02:00,56.257,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:06.978937+02:00,56.257,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:06.984977+02:00,56.257,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:06.991009+02:00,56.258,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:06.997040999+02:00,56.258,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.003081+02:00,56.259,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.009121+02:00,56.259,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.015153+02:00,56.259,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.021193+02:00,56.260,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.027217+02:00,56.260,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.033249+02:00,56.260,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.039289+02:00,56.261,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.045321+02:00,56.261,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.051361+02:00,56.261,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.057393+02:00,56.262,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.063433+02:00,56.349,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.069465+02:00,56.350,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.075505+02:00,56.350,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.081529+02:00,56.351,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.087577+02:00,56.351,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.093601+02:00,56.351,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.099641+02:00,56.352,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.105673+02:00,56.352,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.111705+02:00,56.353,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.117745+02:00,56.353,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.123777+02:00,56.353,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.129833+02:00,56.354,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.135857+02:00,56.354,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.141881+02:00,56.355,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.147921+02:00,56.355,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.153953+02:00,56.355,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.159985+02:00,56.444,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.166025+02:00,56.445,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.172057+02:00,56.445,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.178097+02:00,56.446,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.184129+02:00,56.446,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.190169+02:00,56.447,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.196201+02:00,56.447,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.202241+02:00,56.447,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.208265+02:00,56.448,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.214305+02:00,56.448,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.220337+02:00,56.449,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.226377+02:00,56.449,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.232409+02:00,56.449,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.238441+02:00,56.450,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.244489+02:00,56.450,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.250520999+02:00,56.537,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.256553+02:00,56.538,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.262585+02:00,56.538,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.268616999+02:00,56.539,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.274657+02:00,56.539,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.280689+02:00,56.540,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.286721+02:00,56.540,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.292761+02:00,56.540,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.298801+02:00,56.541,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.304833+02:00,56.541,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.310865+02:00,56.541,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.316897+02:00,56.542,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.322929+02:00,56.542,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.328969+02:00,56.543,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.335001+02:00,56.543,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.341041+02:00,56.543,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.347081+02:00,56.632,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.353105+02:00,56.633,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.359153+02:00,56.633,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.365177+02:00,56.633,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.371217+02:00,56.634,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.377249+02:00,56.634,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.383281+02:00,56.634,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.389321+02:00,56.634,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.395353+02:00,56.634,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.401385+02:00,56.635,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.407425+02:00,56.635,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.413465+02:00,56.636,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.419513+02:00,56.636,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.425529+02:00,56.636,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.431561+02:00,56.637,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.437601+02:00,56.725,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.443633+02:00,56.726,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.449665+02:00,56.726,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.455705+02:00,56.726,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.461745+02:00,56.727,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.467777+02:00,56.727,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.473817+02:00,56.727,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.479841+02:00,56.728,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.485889+02:00,56.728,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.491913+02:00,56.728,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.497945+02:00,56.729,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.503985+02:00,56.729,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.510017+02:00,56.729,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.516057+02:00,56.730,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.522089+02:00,56.730,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.528129+02:00,56.836,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.534169+02:00,56.837,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.540197+02:00,56.837,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.546225+02:00,56.838,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.552265+02:00,56.838,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.558297+02:00,56.839,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.564329+02:00,56.839,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.570369+02:00,56.839,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.576401+02:00,56.840,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.582449+02:00,56.840,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.588481+02:00,56.840,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.594505+02:00,56.841,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.600545+02:00,56.841,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.606577+02:00,56.841,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.612617+02:00,56.841,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.618649+02:00,56.842,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.624681+02:00,56.842,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.630721+02:00,56.842,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.636753+02:00,56.843,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.642793+02:00,56.929,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.648825+02:00,56.930,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.654861+02:00,56.930,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.660897+02:00,56.931,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.666929+02:00,56.931,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.672961+02:00,56.931,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.679001+02:00,56.932,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.685033+02:00,56.932,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.691065+02:00,56.932,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.697113+02:00,56.933,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.703145+02:00,56.933,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.709169+02:00,56.933,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.715209+02:00,56.934,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.721241+02:00,56.934,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.727281+02:00,56.934,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.733313+02:00,57.023,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.739345+02:00,57.024,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.745393+02:00,57.024,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.751417+02:00,57.024,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.757457+02:00,57.025,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.763489+02:00,57.025,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.769521+02:00,57.025,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.775561+02:00,57.026,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.781593+02:00,57.026,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.787625+02:00,57.027,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.793665+02:00,57.027,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.799696999+02:00,57.027,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.805737+02:00,57.028,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.811777+02:00,57.028,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.817809+02:00,57.028,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.823841+02:00,57.028,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.829873+02:00,57.115,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.835905+02:00,57.116,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.841945+02:00,57.116,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.847977+02:00,57.117,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.854017+02:00,57.117,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.860049+02:00,57.118,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.866088999+02:00,57.118,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.872129+02:00,57.119,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.878153+02:00,57.119,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.884185+02:00,57.122,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.890225+02:00,57.123,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.896257+02:00,57.124,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.902289+02:00,57.126,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.908329+02:00,57.127,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.914369+02:00,57.127,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.920401+02:00,57.128,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.926441+02:00,57.225,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.932465+02:00,57.226,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.938513+02:00,57.226,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.944537+02:00,57.227,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.950569+02:00,57.227,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.956609+02:00,57.227,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.962641+02:00,57.228,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.968681+02:00,57.228,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.974713+02:00,57.228,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.980753+02:00,57.229,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.986793+02:00,57.229,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.992817+02:00,57.229,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:07.998857+02:00,57.230,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.004889+02:00,57.230,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.010921+02:00,57.231,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.016961+02:00,57.231,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.022993+02:00,57.231,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.029033+02:00,57.318,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.035065+02:00,57.319,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.041105+02:00,57.319,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.047129+02:00,57.320,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.053169+02:00,57.320,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.059201+02:00,57.320,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.065241+02:00,57.321,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.071273+02:00,57.321,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.077305+02:00,57.322,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.083345+02:00,57.322,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.089377+02:00,57.322,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.095433+02:00,57.323,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.101457+02:00,57.323,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.107485+02:00,57.324,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.113521+02:00,57.324,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.119553+02:00,57.324,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.125585+02:00,57.412,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.131625+02:00,57.413,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.137657+02:00,57.413,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.143697+02:00,57.413,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.149737+02:00,57.414,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.155769+02:00,57.414,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.161801+02:00,57.415,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.167833+02:00,57.415,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.173865+02:00,57.415,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.179905+02:00,57.416,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.185937+02:00,57.416,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.191969+02:00,57.416,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.198017+02:00,57.416,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.204041+02:00,57.417,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.210089+02:00,57.417,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.216113+02:00,57.506,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.222153+02:00,57.507,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.228185+02:00,57.507,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.234217+02:00,57.508,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.240257+02:00,57.508,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.246289+02:00,57.508,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.252321+02:00,57.508,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.258361+02:00,57.509,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.264400999+02:00,57.509,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.270433+02:00,57.510,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.276465+02:00,57.510,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.282497+02:00,57.510,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.288529+02:00,57.511,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.294569+02:00,57.511,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.300601+02:00,57.511,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.306641+02:00,57.599,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.312681+02:00,57.600,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.318705+02:00,57.600,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.324753+02:00,57.601,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.330777+02:00,57.601,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.336817+02:00,57.601,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.342849+02:00,57.602,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.348881+02:00,57.602,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.354921+02:00,57.603,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.360953+02:00,57.603,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.366993+02:00,57.603,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.373025+02:00,57.604,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.379065+02:00,57.604,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.385113+02:00,57.604,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.391133+02:00,57.605,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.397161+02:00,57.605,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.403201+02:00,57.685,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.409233+02:00,57.685,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.415265+02:00,57.686,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.421305+02:00,57.686,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.427337+02:00,57.687,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.433377+02:00,57.687,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:17:08.439417+02:00,57.688,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
